gene	isoname	is_basic
TST	TST-201	1
TST	TST-203	0
MPST	MPST-203	1
MPST	MPST-205	1
MPST	MPST-201	1
MPST	MPST-206	1
MPST	MPST-204	1
MPST	MPST-202	1
MPST	MPST-208	1
KCTD17	KCTD17-209	1
KCTD17	KCTD17-201	1
KCTD17	KCTD17-202	1
KCTD17	KCTD17-205	0
KCTD17	KCTD17-204	0
TMPRSS6	TMPRSS6-201	1
TMPRSS6	TMPRSS6-202	1
TMPRSS6	TMPRSS6-203	1
TMPRSS6	TMPRSS6-204	1
TMPRSS6	TMPRSS6-208	1
TMPRSS6	TMPRSS6-206	0
TMPRSS6	TMPRSS6-207	1
TMPRSS6	TMPRSS6-205	0
IL2RB	IL2RB-201	1
IL2RB	IL2RB-205	0
IL2RB	IL2RB-202	0
IL2RB	IL2RB-204	0
C1QTNF6	C1QTNF6-201	1
C1QTNF6	C1QTNF6-202	1
C1QTNF6	C1QTNF6-203	1
SSTR3	SSTR3-201	1
SSTR3	SSTR3-202	1
RAC2	RAC2-201	1
RAC2	RAC2-204	1
RAC2	RAC2-203	1
RAC2	RAC2-205	0
RAC2	RAC2-202	1
CYTH4	CYTH4-207	0
CYTH4	CYTH4-202	1
CYTH4	CYTH4-203	1
CYTH4	CYTH4-201	1
CYTH4	CYTH4-205	0
ELFN2	ELFN2-201	1
MFNG	MFNG-201	1
MFNG	MFNG-202	1
MFNG	MFNG-208	0
MFNG	MFNG-205	0
MFNG	MFNG-207	0
MFNG	MFNG-203	0
CARD10	CARD10-201	1
CARD10	CARD10-202	1
CARD10	CARD10-203	1
CARD10	CARD10-205	0
CARD10	CARD10-204	0
CDC42EP1	CDC42EP1-203	0
CDC42EP1	CDC42EP1-201	1
CDC42EP1	CDC42EP1-202	0
CDC42EP1	CDC42EP1-204	0
LGALS2	LGALS2-201	1
LGALS2	LGALS2-202	0
GGA1	GGA1-204	1
GGA1	GGA1-205	1
GGA1	GGA1-203	1
GGA1	GGA1-210	0
GGA1	GGA1-201	1
GGA1	GGA1-212	0
GGA1	GGA1-214	0
GGA1	GGA1-207	0
GGA1	GGA1-215	0
GGA1	GGA1-213	0
GGA1	GGA1-206	1
GGA1	GGA1-211	0
GGA1	GGA1-202	0
GGA1	GGA1-208	0
GGA1	GGA1-209	0
SH3BP1	SH3BP1-210	1
SH3BP1	SH3BP1-207	0
Z83844.2	Z83844.2-201	1
PDXP	PDXP-201	1
PDXP	PDXP-202	1
LGALS1	LGALS1-201	1
NOL12	NOL12-201	1
NOL12	NOL12-207	1
TRIOBP	TRIOBP-211	1
TRIOBP	TRIOBP-203	1
TRIOBP	TRIOBP-204	1
TRIOBP	TRIOBP-208	0
TRIOBP	TRIOBP-207	0
TRIOBP	TRIOBP-209	0
TRIOBP	TRIOBP-206	0
H1-0	H1-0-201	1
GCAT	GCAT-202	1
GCAT	GCAT-205	0
GCAT	GCAT-201	1
GCAT	GCAT-206	0
GALR3	GALR3-201	1
ANKRD54	ANKRD54-201	1
ANKRD54	ANKRD54-202	1
ANKRD54	ANKRD54-211	1
ANKRD54	ANKRD54-204	1
ANKRD54	ANKRD54-208	0
ANKRD54	ANKRD54-206	0
ANKRD54	ANKRD54-207	0
EIF3L	EIF3L-203	1
EIF3L	EIF3L-214	1
EIF3L	EIF3L-201	1
EIF3L	EIF3L-215	1
EIF3L	EIF3L-204	0
EIF3L	EIF3L-202	1
EIF3L	EIF3L-208	0
EIF3L	EIF3L-207	0
MICALL1	MICALL1-204	0
MICALL1	MICALL1-201	1
MICALL1	MICALL1-205	0
MICALL1	MICALL1-203	0
C22orf23	C22orf23-203	1
C22orf23	C22orf23-206	1
C22orf23	C22orf23-201	1
C22orf23	C22orf23-202	1
C22orf23	C22orf23-204	0
C22orf23	C22orf23-205	0
POLR2F	POLR2F-207	1
POLR2F	POLR2F-203	1
POLR2F	POLR2F-211	1
POLR2F	POLR2F-212	0
POLR2F	POLR2F-205	1
POLR2F	POLR2F-213	1
POLR2F	POLR2F-202	1
POLR2F	POLR2F-208	1
POLR2F	POLR2F-201	0
POLR2F	POLR2F-204	0
SOX10	SOX10-206	0
SOX10	SOX10-204	0
SOX10	SOX10-201	1
SOX10	SOX10-202	1
SOX10	SOX10-203	0
PICK1	PICK1-208	0
PICK1	PICK1-202	1
PICK1	PICK1-203	0
PICK1	PICK1-207	0
PICK1	PICK1-201	1
PICK1	PICK1-206	0
SLC16A8	SLC16A8-201	1
SLC16A8	SLC16A8-202	0
BAIAP2L2	BAIAP2L2-202	1
BAIAP2L2	BAIAP2L2-201	1
BAIAP2L2	BAIAP2L2-203	0
PLA2G6	PLA2G6-231	1
PLA2G6	PLA2G6-201	1
PLA2G6	PLA2G6-202	1
PLA2G6	PLA2G6-203	1
PLA2G6	PLA2G6-232	1
PLA2G6	PLA2G6-230	1
PLA2G6	PLA2G6-234	1
PLA2G6	PLA2G6-237	1
PLA2G6	PLA2G6-207	0
PLA2G6	PLA2G6-215	0
PLA2G6	PLA2G6-227	0
PLA2G6	PLA2G6-209	0
PLA2G6	PLA2G6-219	0
PLA2G6	PLA2G6-228	0
MAFF	MAFF-207	1
MAFF	MAFF-206	1
MAFF	MAFF-201	1
MAFF	MAFF-205	0
MAFF	MAFF-203	0
MAFF	MAFF-204	1
MAFF	MAFF-202	1
TMEM184B	TMEM184B-202	1
TMEM184B	TMEM184B-201	1
TMEM184B	TMEM184B-213	0
CSNK1E	CSNK1E-203	1
CSNK1E	CSNK1E-201	1
CSNK1E	CSNK1E-202	0
CSNK1E	CSNK1E-209	0
CSNK1E	CSNK1E-204	1
CSNK1E	CSNK1E-206	1
CSNK1E	CSNK1E-205	1
CSNK1E	CSNK1E-215	0
CSNK1E	CSNK1E-211	0
CSNK1E	CSNK1E-207	0
TPTEP2-CSNK1E	TPTEP2-CSNK1E-201	1
KCNJ4	KCNJ4-201	1
KDELR3	KDELR3-202	1
KDELR3	KDELR3-201	1
DDX17	DDX17-203	0
DDX17	DDX17-202	1
DMC1	DMC1-201	1
DMC1	DMC1-203	1
DMC1	DMC1-204	0
DMC1	DMC1-207	1
DMC1	DMC1-202	0
FAM227A	FAM227A-206	1
FAM227A	FAM227A-205	1
FAM227A	FAM227A-201	1
CBY1	CBY1-203	0
CBY1	CBY1-202	0
CBY1	CBY1-201	1
CBY1	CBY1-204	0
CBY1	CBY1-211	1
TOMM22	TOMM22-201	1
JOSD1	JOSD1-201	1
JOSD1	JOSD1-210	0
JOSD1	JOSD1-204	0
JOSD1	JOSD1-202	0
JOSD1	JOSD1-203	0
JOSD1	JOSD1-205	0
GTPBP1	GTPBP1-209	0
GTPBP1	GTPBP1-201	1
GTPBP1	GTPBP1-212	0
GTPBP1	GTPBP1-207	0
GTPBP1	GTPBP1-203	0
GTPBP1	GTPBP1-213	0
SUN2	SUN2-202	1
SUN2	SUN2-201	1
SUN2	SUN2-203	1
SUN2	SUN2-211	0
SUN2	SUN2-206	0
SUN2	SUN2-208	0
SUN2	SUN2-212	0
SUN2	SUN2-205	0
SUN2	SUN2-210	0
SUN2	SUN2-207	0
SUN2	SUN2-204	0
SUN2	SUN2-209	0
DNAL4	DNAL4-201	1
DNAL4	DNAL4-202	1
NPTXR	NPTXR-201	1
CBX6	CBX6-202	1
CBX6	CBX6-201	1
APOBEC3A	APOBEC3A-202	1
APOBEC3A	APOBEC3A-205	1
APOBEC3A	APOBEC3A-201	1
APOBEC3B	APOBEC3B-204	1
APOBEC3B	APOBEC3B-201	1
APOBEC3B	APOBEC3B-203	1
APOBEC3C	APOBEC3C-201	1
AL022318.4	AL022318.4-201	1
APOBEC3D	APOBEC3D-202	1
APOBEC3D	APOBEC3D-201	1
APOBEC3D	APOBEC3D-203	1
APOBEC3F	APOBEC3F-202	1
APOBEC3F	APOBEC3F-201	1
APOBEC3G	APOBEC3G-201	1
APOBEC3H	APOBEC3H-203	1
APOBEC3H	APOBEC3H-206	1
APOBEC3H	APOBEC3H-201	1
APOBEC3H	APOBEC3H-202	1
APOBEC3H	APOBEC3H-204	1
APOBEC3H	APOBEC3H-207	1
CBX7	CBX7-201	1
CBX7	CBX7-202	1
CBX7	CBX7-203	0
PDGFB	PDGFB-201	1
PDGFB	PDGFB-202	1
PDGFB	PDGFB-204	0
PDGFB	PDGFB-203	0
RPL3	RPL3-202	1
RPL3	RPL3-201	1
RPL3	RPL3-203	0
RPL3	RPL3-206	0
RPL3	RPL3-205	0
SYNGR1	SYNGR1-202	1
SYNGR1	SYNGR1-201	1
SYNGR1	SYNGR1-205	1
SYNGR1	SYNGR1-203	1
SYNGR1	SYNGR1-204	1
TAB1	TAB1-201	1
TAB1	TAB1-202	1
MGAT3	MGAT3-201	1
MGAT3	MGAT3-203	0
MGAT3	MGAT3-202	0
MIEF1	MIEF1-202	1
MIEF1	MIEF1-201	1
MIEF1	MIEF1-203	1
MIEF1	MIEF1-206	0
AL022312.1	AL022312.1-201	1
ATF4	ATF4-206	1
ATF4	ATF4-203	1
ATF4	ATF4-207	0
ATF4	ATF4-201	1
ATF4	ATF4-208	0
ATF4	ATF4-202	1
ATF4	ATF4-204	0
ATF4	ATF4-205	0
ATF4	ATF4-209	1
RPS19BP1	RPS19BP1-201	1
CACNA1I	CACNA1I-204	1
CACNA1I	CACNA1I-201	1
CACNA1I	CACNA1I-203	1
CACNA1I	CACNA1I-202	1
ENTHD1	ENTHD1-201	1
GRAP2	GRAP2-201	1
GRAP2	GRAP2-203	0
GRAP2	GRAP2-202	1
Z82206.1	Z82206.1-201	1
FAM83F	FAM83F-201	1
FAM83F	FAM83F-202	1
TNRC6B	TNRC6B-204	0
TNRC6B	TNRC6B-201	1
TNRC6B	TNRC6B-203	1
TNRC6B	TNRC6B-206	1
TNRC6B	TNRC6B-202	1
TNRC6B	TNRC6B-205	0
ADSL	ADSL-211	0
ADSL	ADSL-208	1
ADSL	ADSL-202	1
ADSL	ADSL-220	1
ADSL	ADSL-201	1
ADSL	ADSL-212	0
ADSL	ADSL-218	0
ADSL	ADSL-221	0
ADSL	ADSL-216	0
ADSL	ADSL-203	0
ADSL	ADSL-213	0
ADSL	ADSL-207	0
SGSM3	SGSM3-204	0
SGSM3	SGSM3-201	1
SGSM3	SGSM3-203	0
SGSM3	SGSM3-202	0
MRTFA	MRTFA-215	1
MRTFA	MRTFA-210	1
MRTFA	MRTFA-212	1
MRTFA	MRTFA-202	1
MRTFA	MRTFA-205	1
MRTFA	MRTFA-217	1
MRTFA	MRTFA-201	1
MRTFA	MRTFA-203	1
MRTFA	MRTFA-211	1
MRTFA	MRTFA-204	1
MRTFA	MRTFA-216	0
MRTFA	MRTFA-206	0
MRTFA	MRTFA-218	0
MRTFA	MRTFA-207	0
MCHR1	MCHR1-201	1
MCHR1	MCHR1-202	1
SLC25A17	SLC25A17-210	1
SLC25A17	SLC25A17-217	1
SLC25A17	SLC25A17-202	1
SLC25A17	SLC25A17-208	0
ST13	ST13-201	1
ST13	ST13-207	1
ST13	ST13-202	0
XPNPEP3	XPNPEP3-206	1
XPNPEP3	XPNPEP3-201	1
DNAJB7	DNAJB7-201	1
RBX1	RBX1-201	1
EP300	EP300-201	1
EP300	EP300-212	1
EP300	EP300-203	0
L3MBTL2	L3MBTL2-201	1
L3MBTL2	L3MBTL2-202	0
CHADL	CHADL-202	0
CHADL	CHADL-201	1
CHADL	CHADL-203	0
RANGAP1	RANGAP1-201	1
RANGAP1	RANGAP1-202	1
RANGAP1	RANGAP1-207	1
RANGAP1	RANGAP1-205	0
RANGAP1	RANGAP1-206	0
RANGAP1	RANGAP1-203	0
RANGAP1	RANGAP1-204	0
ZC3H7B	ZC3H7B-201	1
TEF	TEF-202	1
TEF	TEF-201	1
TEF	TEF-203	0
TOB2	TOB2-201	1
TOB2	TOB2-202	0
PHF5A	PHF5A-201	1
ACO2	ACO2-201	1
ACO2	ACO2-202	1
POLR3H	POLR3H-202	1
POLR3H	POLR3H-203	1
POLR3H	POLR3H-201	1
POLR3H	POLR3H-204	1
CSDC2	CSDC2-201	1
CSDC2	CSDC2-202	0
PMM1	PMM1-201	1
DESI1	DESI1-201	1
XRCC6	XRCC6-206	1
XRCC6	XRCC6-202	1
XRCC6	XRCC6-203	1
XRCC6	XRCC6-201	1
XRCC6	XRCC6-205	1
XRCC6	XRCC6-204	1
SNU13	SNU13-202	1
SNU13	SNU13-210	1
SNU13	SNU13-201	1
SNU13	SNU13-204	1
SNU13	SNU13-211	1
SNU13	SNU13-209	1
SNU13	SNU13-203	1
SNU13	SNU13-205	0
SNU13	SNU13-206	1
MEI1	MEI1-201	1
MEI1	MEI1-215	1
MEI1	MEI1-202	0
MEI1	MEI1-203	0
CCDC134	CCDC134-202	1
CCDC134	CCDC134-201	1
SREBF2	SREBF2-209	1
SREBF2	SREBF2-201	1
SREBF2	SREBF2-203	0
SHISA8	SHISA8-202	1
SHISA8	SHISA8-201	0
TNFRSF13C	TNFRSF13C-201	1
CENPM	CENPM-208	1
CENPM	CENPM-205	1
CENPM	CENPM-203	1
CENPM	CENPM-201	1
CENPM	CENPM-206	1
CENPM	CENPM-204	1
LINC00634	LINC00634-201	1
LINC00634	LINC00634-202	1
SEPTIN3	SEPTIN3-207	1
SEPTIN3	SEPTIN3-205	0
SEPTIN3	SEPTIN3-203	1
SEPTIN3	SEPTIN3-204	1
SEPTIN3	SEPTIN3-202	1
WBP2NL	WBP2NL-201	1
WBP2NL	WBP2NL-210	1
NAGA	NAGA-201	1
NAGA	NAGA-203	1
NAGA	NAGA-202	1
PHETA2	PHETA2-201	1
PHETA2	PHETA2-202	0
SMDT1	SMDT1-201	1
NDUFA6	NDUFA6-202	1
NDUFA6	NDUFA6-203	1
NDUFA6	NDUFA6-201	1
CYP2D6	CYP2D6-205	1
CYP2D6	CYP2D6-203	1
CYP2D6	CYP2D6-201	1
CYP2D7	CYP2D7-208	1
CYP2D7	CYP2D7-207	1
TCF20	TCF20-202	1
TCF20	TCF20-201	1
TCF20	TCF20-203	1
TCF20	TCF20-205	0
TCF20	TCF20-204	0
NFAM1	NFAM1-201	1
RRP7A	RRP7A-201	1
SERHL2	SERHL2-206	0
SERHL2	SERHL2-203	1
SERHL2	SERHL2-201	1
SERHL2	SERHL2-204	1
SERHL2	SERHL2-202	1
POLDIP3	POLDIP3-201	1
POLDIP3	POLDIP3-203	1
POLDIP3	POLDIP3-209	1
POLDIP3	POLDIP3-205	1
POLDIP3	POLDIP3-202	1
CYB5R3	CYB5R3-202	1
CYB5R3	CYB5R3-201	1
CYB5R3	CYB5R3-205	1
CYB5R3	CYB5R3-204	1
CYB5R3	CYB5R3-203	1
CYB5R3	CYB5R3-206	0
ATP5MGL	ATP5MGL-201	1
A4GALT	A4GALT-203	1
A4GALT	A4GALT-206	1
A4GALT	A4GALT-201	1
A4GALT	A4GALT-202	1
ARFGAP3	ARFGAP3-201	1
ARFGAP3	ARFGAP3-203	1
ARFGAP3	ARFGAP3-204	0
ARFGAP3	ARFGAP3-205	0
ARFGAP3	ARFGAP3-202	0
PACSIN2	PACSIN2-202	1
PACSIN2	PACSIN2-201	1
PACSIN2	PACSIN2-205	1
PACSIN2	PACSIN2-204	1
PACSIN2	PACSIN2-203	1
PACSIN2	PACSIN2-212	0
PACSIN2	PACSIN2-210	0
PACSIN2	PACSIN2-206	0
PACSIN2	PACSIN2-207	0
PACSIN2	PACSIN2-209	0
TTLL1	TTLL1-201	1
TTLL1	TTLL1-202	1
BIK	BIK-201	1
MCAT	MCAT-201	1
MCAT	MCAT-202	1
MCAT	MCAT-204	0
TSPO	TSPO-206	1
TSPO	TSPO-202	1
TSPO	TSPO-204	0
TSPO	TSPO-201	1
TSPO	TSPO-203	1
TTLL12	TTLL12-201	1
TTLL12	TTLL12-204	1
SCUBE1	SCUBE1-202	1
SCUBE1	SCUBE1-208	1
SCUBE1	SCUBE1-203	0
SCUBE1	SCUBE1-201	1
MPPED1	MPPED1-202	1
MPPED1	MPPED1-201	0
MPPED1	MPPED1-203	1
MPPED1	MPPED1-204	0
EFCAB6	EFCAB6-203	1
EFCAB6	EFCAB6-201	1
EFCAB6	EFCAB6-202	1
SULT4A1	SULT4A1-201	1
PNPLA5	PNPLA5-205	1
PNPLA5	PNPLA5-201	1
PNPLA5	PNPLA5-204	1
PNPLA5	PNPLA5-202	1
PNPLA5	PNPLA5-203	0
PNPLA3	PNPLA3-203	1
PNPLA3	PNPLA3-201	1
SAMM50	SAMM50-201	1
PARVB	PARVB-204	1
PARVB	PARVB-201	1
PARVB	PARVB-210	1
PARVB	PARVB-205	0
PARVB	PARVB-203	1
PARVG	PARVG-205	1
PARVG	PARVG-206	1
PARVG	PARVG-203	0
PARVG	PARVG-204	0
PARVG	PARVG-202	1
PARVG	PARVG-208	1
SHISAL1	SHISAL1-201	1
RTL6	RTL6-201	1
PRR5	PRR5-216	1
PRR5	PRR5-217	1
PRR5	PRR5-206	0
PRR5	PRR5-218	1
PRR5	PRR5-201	1
PRR5	PRR5-203	1
PRR5	PRR5-202	1
PRR5	PRR5-204	0
PRR5	PRR5-209	0
PRR5-ARHGAP8	PRR5-ARHGAP8-202	1
PRR5-ARHGAP8	PRR5-ARHGAP8-201	1
PRR5-ARHGAP8	PRR5-ARHGAP8-204	0
ARHGAP8	ARHGAP8-204	1
ARHGAP8	ARHGAP8-205	0
ARHGAP8	ARHGAP8-201	1
ARHGAP8	ARHGAP8-202	1
ARHGAP8	ARHGAP8-206	0
PHF21B	PHF21B-203	1
PHF21B	PHF21B-202	1
PHF21B	PHF21B-201	1
PHF21B	PHF21B-212	1
PHF21B	PHF21B-204	0
PHF21B	PHF21B-205	0
NUP50	NUP50-201	1
NUP50	NUP50-203	1
NUP50	NUP50-207	0
NUP50	NUP50-204	0
NUP50	NUP50-208	0
NUP50	NUP50-211	0
NUP50	NUP50-202	1
NUP50	NUP50-209	0
NUP50	NUP50-206	0
KIAA0930	KIAA0930-202	1
KIAA0930	KIAA0930-206	0
KIAA0930	KIAA0930-201	1
KIAA0930	KIAA0930-203	1
KIAA0930	KIAA0930-204	0
KIAA0930	KIAA0930-207	0
KIAA0930	KIAA0930-215	1
KIAA0930	KIAA0930-213	1
UPK3A	UPK3A-201	1
UPK3A	UPK3A-202	1
FAM118A	FAM118A-201	1
FAM118A	FAM118A-205	1
FAM118A	FAM118A-202	1
FAM118A	FAM118A-204	0
FAM118A	FAM118A-206	0
FAM118A	FAM118A-203	0
SMC1B	SMC1B-201	1
SMC1B	SMC1B-202	1
RIBC2	RIBC2-202	1
FBLN1	FBLN1-205	0
FBLN1	FBLN1-209	0
FBLN1	FBLN1-213	0
FBLN1	FBLN1-204	1
FBLN1	FBLN1-201	1
FBLN1	FBLN1-202	1
FBLN1	FBLN1-208	1
FBLN1	FBLN1-203	1
FBLN1	FBLN1-212	0
FBLN1	FBLN1-211	0
FBLN1	FBLN1-214	0
ATXN10	ATXN10-202	1
ATXN10	ATXN10-201	1
ATXN10	ATXN10-212	1
ATXN10	ATXN10-204	0
ATXN10	ATXN10-203	1
WNT7B	WNT7B-201	1
WNT7B	WNT7B-202	1
WNT7B	WNT7B-204	1
WNT7B	WNT7B-203	1
WNT7B	WNT7B-205	0
PPARA	PPARA-206	0
PPARA	PPARA-204	0
PPARA	PPARA-201	1
PPARA	PPARA-205	0
PPARA	PPARA-203	1
PPARA	PPARA-202	1
CDPF1	CDPF1-203	1
CDPF1	CDPF1-201	1
CDPF1	CDPF1-204	1
PKDREJ	PKDREJ-201	1
TTC38	TTC38-203	0
TTC38	TTC38-201	1
TTC38	TTC38-207	1
GTSE1	GTSE1-201	1
TRMU	TRMU-223	1
TRMU	TRMU-218	0
TRMU	TRMU-201	1
TRMU	TRMU-219	0
TRMU	TRMU-220	1
CELSR1	CELSR1-201	1
CELSR1	CELSR1-204	0
CELSR1	CELSR1-213	1
CELSR1	CELSR1-203	0
CELSR1	CELSR1-210	0
CELSR1	CELSR1-207	0
CELSR1	CELSR1-202	1
CELSR1	CELSR1-205	0
GRAMD4	GRAMD4-205	0
GRAMD4	GRAMD4-204	0
GRAMD4	GRAMD4-202	1
GRAMD4	GRAMD4-201	1
GRAMD4	GRAMD4-206	0
GRAMD4	GRAMD4-203	1
CERK	CERK-201	1
TBC1D22A	TBC1D22A-203	1
TBC1D22A	TBC1D22A-201	1
TBC1D22A	TBC1D22A-206	1
TBC1D22A	TBC1D22A-202	1
TBC1D22A	TBC1D22A-205	1
TAFA5	TAFA5-203	1
TAFA5	TAFA5-201	0
TAFA5	TAFA5-202	1
TAFA5	TAFA5-204	1
BRD1	BRD1-201	1
BRD1	BRD1-202	1
BRD1	BRD1-203	1
BRD1	BRD1-205	1
ZBED4	ZBED4-201	1
ALG12	ALG12-201	1
ALG12	ALG12-202	0
CRELD2	CRELD2-206	0
CRELD2	CRELD2-201	1
CRELD2	CRELD2-203	1
CRELD2	CRELD2-204	1
CRELD2	CRELD2-202	1
PIM3	PIM3-201	1
IL17REL	IL17REL-201	1
IL17REL	IL17REL-202	1
TTLL8	TTLL8-201	1
TTLL8	TTLL8-202	0
MLC1	MLC1-202	1
MLC1	MLC1-201	1
MLC1	MLC1-203	0
MOV10L1	MOV10L1-210	1
MOV10L1	MOV10L1-201	1
MOV10L1	MOV10L1-205	1
MOV10L1	MOV10L1-209	1
MOV10L1	MOV10L1-203	1
MOV10L1	MOV10L1-202	1
PANX2	PANX2-201	1
PANX2	PANX2-202	1
TRABD	TRABD-202	1
TRABD	TRABD-201	1
TRABD	TRABD-203	1
TRABD	TRABD-204	1
SELENOO	SELENOO-203	1
SELENOO	SELENOO-201	1
TUBGCP6	TUBGCP6-204	1
TUBGCP6	TUBGCP6-202	0
TUBGCP6	TUBGCP6-201	1
TUBGCP6	TUBGCP6-203	0
HDAC10	HDAC10-201	1
HDAC10	HDAC10-222	1
HDAC10	HDAC10-205	1
HDAC10	HDAC10-202	1
MAPK12	MAPK12-201	1
MAPK12	MAPK12-203	1
MAPK12	MAPK12-211	1
MAPK12	MAPK12-202	1
MAPK11	MAPK11-201	1
PLXNB2	PLXNB2-213	1
PLXNB2	PLXNB2-207	1
PLXNB2	PLXNB2-201	1
PLXNB2	PLXNB2-214	1
PLXNB2	PLXNB2-202	0
PLXNB2	PLXNB2-204	0
PLXNB2	PLXNB2-206	0
PLXNB2	PLXNB2-205	0
PLXNB2	PLXNB2-203	0
DENND6B	DENND6B-201	1
DENND6B	DENND6B-202	0
PPP6R2	PPP6R2-202	1
PPP6R2	PPP6R2-203	1
PPP6R2	PPP6R2-209	1
PPP6R2	PPP6R2-204	1
PPP6R2	PPP6R2-201	1
PPP6R2	PPP6R2-205	0
PPP6R2	PPP6R2-206	0
SBF1	SBF1-202	1
SBF1	SBF1-201	1
SBF1	SBF1-204	0
ADM2	ADM2-201	1
ADM2	ADM2-202	1
MIOX	MIOX-203	1
MIOX	MIOX-201	1
MIOX	MIOX-202	1
MIOX	MIOX-204	0
LMF2	LMF2-202	1
LMF2	LMF2-201	1
NCAPH2	NCAPH2-205	1
NCAPH2	NCAPH2-202	1
NCAPH2	NCAPH2-203	1
NCAPH2	NCAPH2-210	0
NCAPH2	NCAPH2-201	1
NCAPH2	NCAPH2-209	0
SCO2	SCO2-202	1
SCO2	SCO2-203	1
SCO2	SCO2-204	1
SCO2	SCO2-201	1
SCO2	SCO2-205	0
TYMP	TYMP-213	0
TYMP	TYMP-201	1
TYMP	TYMP-204	1
TYMP	TYMP-203	1
TYMP	TYMP-208	1
TYMP	TYMP-202	1
TYMP	TYMP-205	0
TYMP	TYMP-217	0
TYMP	TYMP-209	0
TYMP	TYMP-212	0
TYMP	TYMP-211	0
ODF3B	ODF3B-202	1
ODF3B	ODF3B-201	1
ODF3B	ODF3B-203	1
ODF3B	ODF3B-204	1
ODF3B	ODF3B-205	1
ODF3B	ODF3B-206	0
KLHDC7B	KLHDC7B-203	1
KLHDC7B	KLHDC7B-201	1
SYCE3	SYCE3-202	1
SYCE3	SYCE3-201	1
CPT1B	CPT1B-204	1
CPT1B	CPT1B-201	1
CPT1B	CPT1B-203	1
CPT1B	CPT1B-202	1
CPT1B	CPT1B-207	1
CPT1B	CPT1B-205	0
CHKB	CHKB-201	1
MAPK8IP2	MAPK8IP2-202	1
ARSA	ARSA-201	1
ARSA	ARSA-202	1
ARSA	ARSA-204	1
ARSA	ARSA-205	1
ARSA	ARSA-203	1
SHANK3	SHANK3-203	1
SHANK3	SHANK3-201	1
SHANK3	SHANK3-205	1
SHANK3	SHANK3-204	1
ACR	ACR-201	1
ACR	ACR-203	1
RABL2B	RABL2B-209	1
RABL2B	RABL2B-201	1
RABL2B	RABL2B-204	1
RABL2B	RABL2B-206	1
RABL2B	RABL2B-203	1
RABL2B	RABL2B-205	1
RABL2B	RABL2B-202	1
RABL2B	RABL2B-207	0
PLCXD1	PLCXD1-203	1
PLCXD1	PLCXD1-206	0
PLCXD1	PLCXD1-208	0
PLCXD1	PLCXD1-205	0
PLCXD1	PLCXD1-201	1
PLCXD1	PLCXD1-202	1
PLCXD1	PLCXD1-207	0
PLCXD1	PLCXD1-204	0
PLCXD1	PLCXD1-209	0
PLCXD1	PLCXD1-210	0
GTPBP6	GTPBP6-201	1
PPP2R3B	PPP2R3B-202	1
PPP2R3B	PPP2R3B-201	0
SHOX	SHOX-203	1
SHOX	SHOX-201	1
SHOX	SHOX-202	1
CRLF2	CRLF2-201	1
CRLF2	CRLF2-203	1
CRLF2	CRLF2-202	1
CSF2RA	CSF2RA-206	1
CSF2RA	CSF2RA-219	1
CSF2RA	CSF2RA-208	1
CSF2RA	CSF2RA-205	1
CSF2RA	CSF2RA-207	0
CSF2RA	CSF2RA-209	1
CSF2RA	CSF2RA-204	1
CSF2RA	CSF2RA-217	1
CSF2RA	CSF2RA-202	1
CSF2RA	CSF2RA-201	1
CSF2RA	CSF2RA-203	1
IL3RA	IL3RA-202	1
IL3RA	IL3RA-201	1
IL3RA	IL3RA-203	0
SLC25A6	SLC25A6-201	1
ASMTL	ASMTL-201	1
ASMTL	ASMTL-206	1
ASMTL	ASMTL-202	1
P2RY8	P2RY8-201	1
P2RY8	P2RY8-202	0
AKAP17A	AKAP17A-201	1
AKAP17A	AKAP17A-202	1
ASMT	ASMT-203	1
ASMT	ASMT-201	1
ASMT	ASMT-202	1
ASMT	ASMT-204	0
DHRSX	DHRSX-201	1
DHRSX	DHRSX-202	0
DHRSX	DHRSX-205	0
DHRSX	DHRSX-207	0
ZBED1	ZBED1-202	1
ZBED1	ZBED1-203	1
ZBED1	ZBED1-206	1
ZBED1	ZBED1-201	1
ZBED1	ZBED1-204	0
CD99	CD99-210	1
CD99	CD99-204	1
CD99	CD99-203	1
CD99	CD99-205	1
CD99	CD99-208	1
CD99	CD99-212	1
CD99	CD99-202	1
XG	XG-206	1
XG	XG-202	1
XG	XG-204	1
XG	XG-201	1
GYG2	GYG2-204	1
GYG2	GYG2-205	1
GYG2	GYG2-208	0
GYG2	GYG2-201	1
GYG2	GYG2-209	1
GYG2	GYG2-202	0
ARSD	ARSD-202	1
ARSD	ARSD-203	0
ARSL	ARSL-201	1
ARSL	ARSL-210	1
ARSL	ARSL-204	1
ARSL	ARSL-207	1
ARSL	ARSL-209	1
ARSL	ARSL-205	1
ARSL	ARSL-206	1
ARSL	ARSL-208	0
ARSL	ARSL-202	0
ARSH	ARSH-201	1
ARSF	ARSF-202	1
ARSF	ARSF-201	1
MXRA5	MXRA5-201	1
PRKX	PRKX-201	1
NLGN4X	NLGN4X-203	1
NLGN4X	NLGN4X-204	1
NLGN4X	NLGN4X-201	1
NLGN4X	NLGN4X-208	1
NLGN4X	NLGN4X-202	1
NLGN4X	NLGN4X-205	0
NLGN4X	NLGN4X-207	0
VCX3A	VCX3A-201	1
VCX3A	VCX3A-203	1
VCX3A	VCX3A-202	1
